content,score
"aplikasinya cukup bagus sebenernya tapi sering suruh verifikasi terus kalo masuk ngulang² terus dari awal masukin nomor fotoin ktp jadinya ribet, tolong ya di perbaiki",2
"Tadi nya pingin nabung du BNI,tapi tiap ambil uang di atm sering banget salah passworld,ganti lagi passworld,gak lama gitu lagi.sekarang kartu gak nisa di pake.saya datang ke BNI setiabudhi buat ganti kartu tapi kata nya harus 14hari baru bisa,sedang kan bank sebelah di setiabudhi juga saya ganti kartu cuma 15menit tanpa harus isi formulir apapun.semoga BNI bisa lebih baik lagi ya.sukses selalu",3
"jelek, udah jam 2 dinihari tapi masih nggak bisa transaksi, padahal butuh cepet buat bayar barang karna barangnya harus cepet cepetan",1
"Transfer 16 jt kena limitasi, diturunin ke 10jt tetep aja kena limitasi, gaada info limitasinya berapa sebenarnya, pindah ke app lama udah gabisa di pake, dikondisi yg cukup buru-buru kek gini malah kudu nyari ATM terdekat buat tf, customer berharap dengan app baru bisa mempermudah transaksi, jatuhnya malah bikin repotttt 👎🏻👎🏻👎🏻",1
"Aplikasi ini mudah digunakan, akses cepat dan ui nya oke. Tidak ada kendala saat membayar tagihan dan belanja apapun.",5
"Banyak bug, susah dipakek. Mending tetap di bni mobile aja. Wondr ini gak usah. Kalau mau buat aplikasi di cek teliti dulu, baru disebar ke publik",1
"Untuk registrasi pertama tidak bisa dan harus ke kantor cabang BNI, sudah update data di kantor cabang dan mencoba registrasi kembali namun tetap sama minta update data ulang...",2
SEMOGA KE DEPANNYA ADA PERUBAHAN DIAPLIKASI INI karena aplikasi tidak bisa buat e-statement / rekening koran dan tidak bisa di download.,5
Ada app ini gak perlu install app yg sebelumnya krna yg sebelumnya ribet dah. Skrng dah jd lebih praktis dan mudah banget buat bertransaksi.,5
"Selalu error saat meminta OTP, padahal sudah ganti pakai paket data/WIFI, tetap ada kesalahan dalam teknis wondr. Coba lagi tapi maksimal 3x. Semangat perbaikannnya 😂",3
"pencatatan keuangan tidak tersedia dana sisa setelah setiap transaksi, tidak semua transaksi tercatat, hanya transaksi transfer yang tercatat, sangat susah melihat semua pengeluaran",1
"pada saat login di persulit data udah benar tinggal foto doang di persulit dan kalo gak langsung pas harus nunggu sehari baru bisa coba lagi,,udah jdi tinggal verifikasi email,udah bener masukin otp di persulit lagi otp salah dan harus nunggu sampai besoknya lagi baru bisa verifikasi ulang,,,ini aku mau tf gak jadi"" admin tolong di permudah loginyaaaa!!!!!!!",1
"Tak kasih bintang satu dulu. aplikasi belum siap, malah mempersulit nasabah yg mau cetak rekening koran harus ke kantor cabang terdekat tidak bisa online lewat wonder.",1
"Setelah update suruh nonaktifkan aksesibilitas, ribet. Untung masih pakai BNI mobile banking. Haha",1
Okeh sih aplikasinya tapi saya sarankan supaya ada notifikasi untuk uang masuk/ transferan masuk supaya gak khawatir kalau gak ada yang salah masuk secara tiba-tiba,5
"Fitur PINJAMAN flexi tidak ada, .. Fitur TARIK TUNAI TANPA KARTU tidak ada.. Aplikasi belum beres sudah di luncurkan... Masih bagus BNI mobile",1
Aplikasi nya kurang memuaskan kan saya transaksi pulsa 40rb 3 kali gagal saldo saya berkurang dan tidak kembali lagih emng aneh aplikasi nya,1
"Bagus, lebih gampang, simpel, dan juga mudah dalam bertransaksi. Tampilannya juga menarik, tidak ribet juga saat verifikasi daftarnya. Mudah dalam penggantian email, saat email yang awal sudah tidak aktif.",5
"Susah sekali untuk verifikasi, kembalikan ke mobile banking sblm nasabah pindah ke yg lain. Atau perbaiki sistem ny agar memudahkan dlm bertransaksi dan verifikasi.",1
"Yang bener dong kalau buat aplikasi,, masak eror mulu, mau transfer saldo kurang, kurang palamu,, bni doang yang sering eror, tlllll",1
Tolong kembalikan fitur mobile banking seperti aplikasi bni yg lama Karna mungkin kebanyakan customer bni sudah sangat merasa nyaman dengan fitur itu Terima kasih,4
"Jelek banget bagusan yang dulu, dari pertama bikin ga bisa ferivikasi wajah, sampai saya ganti kamera biar jelas, tetep ga bisa,",1
"wahh ini aplikasi Wondr by bni kenapa kah, saya beli pulsa RP100.000 gagal tapi saldo udah kepotong, terus untuk fitur chat buat hubungi pihak bni tidak ada, hanya tertera bni call, tapi pas dicall pakai bahasa inggris orang awam seperti saya mana faham, tolong lah perbaiki lagi 🙏",2
"Mau download BNI mobile banking gaboleh suruh wondr aja, Satpam suruh download wondr ku kira bisa cardless ternyata tidak, sekarang mau daftar mobile banking harus ke Bank dulu buat registrasi ID jadi males, kalau disuruh migrasi harusnya fitur juga memadai dengan apk sebelumnya ini cardless aja gabisa",1
"Saya sdh membuat kartu debit tapi mengapa saat verifikasi email memasukan kode nya selalu salah , padahal kode otp nya benar saja sesuai email yg tertera.",2
Tidak bisa buka rekening untuk yang bermasalah datanya di bank BNI. Padahal itu data rusak karena teman rusaki sampai diteror pihak depcollector.,2
"Baru di download malah update lagi, mana waktu mau update, sampah sampah dah dibersihkan, data berkurang, tapi malah gagal👎",1
"aplikasinya bagus banget mudah dimengerti,jadi gampang buat top up maupun transaksi disini.",5
"Sumpah bikin kesel tiba-tiba password gak bisa masuk dan harus bikin password baru dan sa'at verifikasi wajah berkali-kali gak bisa bisa, asli kesel sumpah",3
min.ini gimana si!!aku udah bikin akun loh!tapi knpa pas saya buka aplikasinya malah suruh bikin akun lagi!!!!!!dan saya gabiaa login...ayolah yang bener aja.masa harus terus teruaan bikin aiun baru!!!!!!,1
Terus tingkatkan aplikasi nya sebab ini lebih mudah dari pada mobile banking tidak terlalu ribet satu lagi kasih fitur blokir kartu ATM supaya tidak perlu ke cabang...,5
"cek periode traksaksi seharusnya ada jumlah saldo di setiap traksaksi sprti bni mobile, dan belum bisa cek deposito tapenas meriah sprti di bni mobile juga.",4
"terlalu sering terjadi kendala ketika urgent, gabisa diharepin saat ingin cepat transaksi online,, kurang fitur fitur tambahan di banking",3
"App nya memuaskan,memudahkan kita diberbagai urusan baik isi data,blanja dionline dan kbutuhan harian lainya,best of the best pokok.nya.",5
"Aneh banget, emang bagus tampilan. Cuman fitur yang ada di BNI Mobile Banking belum semua ada disini. Kelamaan update nya lama-lama uninstal juga ni",1
"Aplikasi ini lebih lengkap dan informatif dari yang sebelumnya. Ada insight pengeluaran setiap bulannya. Ada menu portofolio yang bisa melihat semua aset yang kita punya. Namun ada satu yang kurang, untuk pengeluaran PPH, biaya administrasi rekening dan bunga yang didapatkan kenapa tidak ditampilkan di riwayat? Mohon bisa ditambahkan agar semakin lengkap. Karena selama ini saya masih harus instal aplikasi yang lama untuk merekap tiga transaksi tersebut. Terima kasih.",4
"aplikasi apaan si gaje banget sumpah, sering bgt down, pas lagi darurat gabisa dipake, mending benerin bni mobile nya, gausah sok sokan buat aplikasi baru yg lebih jelek, cuan cuan terus yg dipikirin, kendalancustomer ga dipeduliin",1
Baru 1/2 bulan ada APL ini sdh minta upgrade sedang memory terbatas ngg cukup. Payahh jdi g bisa di buka. Karana memory terbatas buat upgrade,3
"Aplikasi Oon. Bentar2 salah pasword,mau byar tiba-tiba malah salah pasword Mulu,ampe ke blokir. Untung aja bawa cash Bikin malu aja",1
Aplikasi kebanyakan troubleee mulu hampir setiap hari trouble kalu belum siap buat apk jangan dulu lah upgrade mendingan benerin dulu tuh apk lama sama aja gada kemajuan,1
"Sehatian bikin ATM gak kelar kelar loading di proses data doang ampun .. Sinyal hp bagus,data lengkap,cuma muter"" begitu doang ga jadi jadi",2
Tidak bisa masuk buat transaksi Selalu ada tulisan sedang perbaikan padahal pake wifi sinyal bagus aneh apk nya,1
"Males banget suruh update trus baru jg pake sebulan udah da ajah versih Baru nya... Harus update baru bisa kebuka, kmarin pake mobile banking lbih bgus gak terlalu ribet",2
Gajelas balik lg ke syarat&ketentuan.. padahal udh login.. Hp ram 8 masa iya ngaco? Ini mah aplikasinya yg down payah.. mending BNI Mobile Banking jauhhh,1
Aplikasi wondr by BNI ini sangat membantu di waktu terdesak seperti saat kemarin saya melakukan transfer darurat ke adik saya yang kebetulan sedang membutuhkan uang secepatnya dan dengan aplikasi ini transfer berhasil dalam waktu singkat.,5
"Mudah2an tidak sering error lagi, sebetulnya lebih enak pakai BNI mobile yg lama.. tapi sayang sdh tidak bisa diakses.",4
"Tolol, udah enak pake yang lama malah ngisi listrik harus download aplikasi sampah ini. Kl buat sesuatu yang baru harusnya menambah opsi, bukan maksa ganti.",1
"kenapa si kak apk nya ga bisa qris,padahal lagi ga pegang uang cas trs mau bayar di scan malah ga bisa,tolong dong infonya",4
"sering force close, padahal signal sudah 5G, mau transaksi cepat malah menghambat transaksi... mohon di tingkatkan lagi 🙏",1
"Masih error untuk e-wallet gopay. Udah seneng bisa sambungin dengan gopay, setelah disambungin malah error terus.",4
Aplikasi wondr sangat memudahkan saya bertransaksi. Mau transfer dan bayar bayar jadi lebih mudah. Pokoknya sangat terbantu deh,5
Debit Virtual BNI tidak ada yg bisa disambungkan...(tidak disetujui oleh Bank) mending pake aplikasi sebelah..semua bisa..,2
kok fitur notifikasi transaksi keluar masuk dll gabisa digunakan gimana yaa. tolong plisss jadi gatau kalo ada saldo masuk ngga nyaa,2
"Kasi bintang 1 dulu, kendalanya notifikasi transaksi uang masuk tidak muncul jika ada transaksi, saya menggunakan hp huawei pura 70 instal apps via gbox",1
"Pendaftarannya kok ribet amat, padahal sudah punyan Rek BNI harusnya dipermudah, ini malah sama sperti baru mau buka rekening baru di BNI.",3
"Sering eror dan maintenance. Setiap jam malam, dan gak tentu berapa lama, harus di perbaiki lagi sih BANK SEKELAS BNI46",1
Aplikasi ga jelas Transfer ga bisa Qris ga bisa Aplikasi lain perbaikan cuma beberapa menit Wonder sampai BNI bangkrut juga perbaikan terus,1
"Bikin aplikasi baru tapi gak lengkap, tarik tunai tanpa kartu kok gak ada ???, mau pakek bni mobile sudah gak bisa di akses juga tarik tunai tanpa kartu",3
Menunya tidak lengkap... Data riwayat transaksi tidak lengkap. Lebih bagus versi M-Banking BNI,1
"sering error dan saldo pun ke potong pas transaksi padahal jaringan stabil ,TOLONG DI PERBAIKI.",1
"Bikin tambah susah! Mau login aja susah! Sok2an vermuk, tp sistem belum siap! Gk bs login, login vermuk susah! Aplikasi odong2.",1
"Jelek ga bagus, jikalau ga sanggup memberikan casback ke pelanggan mending ga usah adain promo, ada saldo aja ga bisa tarik tunai dan bayar pake qris aja gabisa uang mengendap di wondr bni",3
"Tolong solusinya, saya tidak bisa verifikasi wajah, karena terlalu banyak percobaan. Aplikasi tidak bisa melakukan verifikasi wajah",2
"Aplikasi BNI amburadul sekarang, ntah uang yang tiba² ga bisa di tarik, uang hilang kembali lagi, sekarang buat bayar apa² online lama banget di prosesnya",1
"Tampilannya bagus, lebih menyegarkan. Untuk transaksi QRIS lebih mudah & cepat membaca barcodenya, meskipun sempat terkendala tapi scr keseluruhan lebih baik. Next, menu-menu yang ada di MBanking semoga bisa terakomodir semua ke Wondr.",5
"Supaya menjadi super apk, perlu ditambahkan lagi fitur penarikan uang tunai tanpa kartu ATM. Untuk fitur lainnya sudah bagus",5
TOLONG buat riwayat mutasi seperti BNI M-Bankingnya yg terlihat saldo setiap ada transaksi !!! Jangan cuma nominal transaksinya saja yg tertera,4
Aplikasi belum matang..Sampe sekarang masi belom bisa daftar ada gangguan sistem 🫣sekelas BNI ganguan sistem sampe 2 hari belum selesai.! IT nya ngapain aja. Pasti ntar balesannya mohon maaf atas ketidaknyamanan .. ngapain bikin aplikasi baru bukan yang lama yang fi tingkatkan kalu cuma ganti nama sama warna ngak penting.. bikin susah aja..,2
"Menurutku ini blm bagus,lebih bagus yg dulu.mau transfer ke DANA 3 jta bagaimna coba,limit 1 hari 1 jta, itupun cma bsa transfer 500².repot",4
pada hari ini tgl 31 des 2024 knp gak bisa di pake. gagguan ya. tolong dng diperbaiki sistemnya. perlu sekali saat ini pake m bakingnya.ttp star 5. makasih,5
"Aplikasi nya membantu, berguna bgt untuk zaman sekarang, dan aplikasi nya gak bug sama sekali lancar semua",5
"Hadu gimana ini wondr by bni yang versi baru ini suka error dan gangguaan sush di buka .saya transaksi transfer ,sampe beraberapa jam masih aja dalam proses terus dan susah login lagi kecewa",3
"Tolong diperbaiki lagi sistemnya, aplikasinya kurang support, mau QR, transfer gagal terus.",1
"Habis ganti hp, aktifin m banking ke bank malah suruh download wonder, eh masih enak yg lama, masak transaksi e wallet maximal cuma sejuta",1
"Setiap kali harus diapdet,lalu harus dihapus apk yg lain , setelah dihapus blm bisa juga sedangkan saya butuh transaksi segera ,katanya memudahkan kok tambah ribet?",1
"Aplikasi aneh, sdh login malah log out sendiri, aplikasi nggk jelas ini, mohon di perbaiki yaa..!!!",1
"Entah knpa saya lebih suka apk yg sebelumnya karna lebih mudah digunakan, di apk wondr ada bbrpa menu yg berbelit-belit saat digunakan",3
"Sudah nyoba verifikasi wajah selalu gagal,,disuruh lanjut besok lagi,,sudah 3 hari masih gagal,,menyusahkan mau migrasi aja ke aplikasi baru",1
"Menurut saya tingkat keamanan kurang, mendingan di bni mobile Password transaksi hanya 6digit angka saja, beda dengan bni mobile Contohlah octo mobile",2
"aplikasi blom siap udah di launching. Transfer gagal terus, cma bisa liat saldo aja dan ujung2nya ke atm. Buat apa ada aplikasinya klo ujung2nya ke ATM.",1
"Tidak ada QR untuk terima transferan, jika mandiri ada 3 fitur QR nya, tolong di buatin biar complete",1
"Ada gangguan apalagi ini kok pengoptimalan dari pagi sampai sore gak kelar"" Mana urgent lagi.. Tolong di tingkatkan apk nya",4
"Aplikasi buruk, sering ngebug, nasabah terkendala karena bug. Penuhi penuhi memori hp aja mending jgn diinstall",1
Sudah bagus sedikit saran untuk transaksi pembayaran pendidikan dilengkapi dong min masa cuma Universitas Indonesia saja penyedia layanan nya,3
"Tolong aplikasi di benerin lagi, sy sdh instal aplikasi ini, sdh daftar dan tinggal login namun aplikasi tidak bisa di buka dan di suruh login terus terkesan seperti aplikasi abal abal",1
Ini kapan setor tunai bisa digunakan? Aplikasi belum siap kok bisa di launching. Ngerepotin nasabah. UX nya 2/10 payah sekali pengembangnya hampir 3 bulan gajadi jadi tapi tetep digaji,1
"sangat puas,karena aplikasi wondr ini sangat membantu saya, dalan hal kebutuhan saya,seperti pulsa transfer dan bisa melihat simpanan saya.",5
aplikasi busuk.. gangguan hampir stiap minggu 3x . lebih stabil mbanking dri pada ini.. wonder ngak banget rekomend untuk org2 yg sering transaksi,1
"Susah banget mau login loadingnya lama, sudah ditunggu-tunggu malah dibilang sesi habis silahkan login ulang, padahal login aja belom sempet",1
Baru Download Wonder by BNI sangat kaya warna lebih mudah di gunakan dalam setiap transaksi dan semoga kedepannya lebih banyak reward dan event untuk setiap pengguna BNI agar semakin semangat dalam menabung,5
"bagus, sekarang notifikasi uang masuk atau keluar sudah lebih cepat muncul tanpa delay lama seperti dulu",5
"Kecewa karena menu tarik tunai tanpa kartu tidak ada,padahal itu menu yang penting.",1
kasih bintang 2 dulu ya min aplikasinya masih sering force close nih mohon bantu di maintenance lagi biar semakin baik penggunaan aplikasinya.,2
"Kode verifikasi email telat masuk, ketika masuk malah tidak sesuai kode nya, appnya ringan tapi ada saja masalahnya. Jauh lebih bagus performa app m-banking BRI, jarang bermasalah. Kalau bukan untuk kerjaan, ga akan saya buka rekening BNI.",1
apk enteng dan lebih ringan pemakaiannya dr mbangking sebelumnya. semoga kedepannya ditambahkan fitur mobile tunai👍,5
"Baru juga download udh minta updateee, memperlancar? Memperburukkk!!!! Kembalikan mbanking bni.!!! Lebih praktis dan aman di memory 💔",1
"Fitur tarik tunai malah ditiadakan di aplikasi ini. Tampilan display memang lebih menarik, namun fitur lebih kompit BNI m-banking",2
"aplikasi eror. Tidak bisa masuk Terlalu susah untuk verifikasi masuk aplikasi. Awalnya dulu bagus, sekarang kenapa susah menggunakan aplikasi wondr ini",1
"Sudah registrasi via aplikasi,sudah di isi semua,ujung2 nya harus video call dengan agen,maksudnya apa ini,masih di tanya no ktp,no telpn,lha tadi dah di isi,nunjukin ktp juga,ini agen resmi ga dr BNI,kl kagak,kan ngeri data pengguna rek di minta minta agen,membahayakan",1
